Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (MMBTU),New_date_time
2006-Jan-13 00:00:00,87536.17044,-992919.646,671.5235667,0,1/12/2018 23:00
2006-Jan-13 01:00:00,50000,-991426.1716,796.2750609,0,1/13/2018 0:00
2006-Jan-13 02:00:00,50000,-990451.1264,687.198562,0,1/13/2018 1:00
2006-Jan-13 03:00:00,50000,-989053.6942,720.0424699,0,1/13/2018 2:00
2006-Jan-13 04:00:00,50000,-988688.2604,754.3245223,0,1/13/2018 3:00
2006-Jan-13 05:00:00,50000,-987842.7976,755.0708464,0,1/13/2018 4:00
2006-Jan-13 06:00:00,50000,-942889.1692,636.5098872,0,1/13/2018 5:00
2006-Jan-13 07:00:00,2118751.754,-996732.1598,822.9898917,6.603847607,1/13/2018 6:00
2006-Jan-13 08:00:00,1639688.507,-991373.4688,685.5526515,8.481598713,1/13/2018 7:00
2006-Jan-13 09:00:00,619547.4454,-994758.724,654.8134815,3.83324927,1/13/2018 8:00
2006-Jan-13 10:00:00,426299.7455,-998783.8252,640.2426815,1.734850573,1/13/2018 9:00
2006-Jan-13 11:00:00,366855.754,-1001497.811,810.612374,1.728967175,1/13/2018 10:00
2006-Jan-13 12:00:00,414659.0182,-1004290.902,702.2973217,1.906023455,1/13/2018 11:00
2006-Jan-13 13:00:00,535790.3678,-1005018.213,809.4438979,2.915224478,1/13/2018 12:00
2006-Jan-13 14:00:00,476887.7435,-1005349.756,637.3063424,2.26909009,1/13/2018 13:00
2006-Jan-13 15:00:00,314555.202,-1030267.696,784.2969817,1.397783924,1/13/2018 14:00
2006-Jan-13 16:00:00,307490.2383,-1075237.344,840.7780548,1.032131131,1/13/2018 15:00
2006-Jan-13 17:00:00,398245.1095,-1077505.293,666.8833768,1.434433885,1/13/2018 16:00
2006-Jan-13 18:00:00,533702.9699,-1025229.649,733.0481999,3.016921671,1/13/2018 17:00
2006-Jan-13 19:00:00,857915.6068,-1001759.678,771.0878527,3.769638293,1/13/2018 18:00
2006-Jan-13 20:00:00,971519.2854,-998409.845,651.16372,5.218811432,1/13/2018 19:00
2006-Jan-13 21:00:00,1145185.823,-995939.7928,653.4884704,6.930329461,1/13/2018 20:00
2006-Jan-13 22:00:00,1207399.857,-994426.0186,737.9129382,6.355438413,1/13/2018 21:00
2006-Jan-13 23:00:00,87440.83562,-993191.7978,641.8200814,0.071879041,1/13/2018 22:00
2006-Jan-14 00:00:00,87656.17301,-991424.0646,704.2776861,0,1/13/2018 23:00
2006-Jan-14 01:00:00,50000,-990254.9212,686.7621737,0,1/14/2018 0:00
2006-Jan-14 02:00:00,50000,-989623.983,750.8922152,0,1/14/2018 1:00
2006-Jan-14 03:00:00,50000,-989600.6496,699.0883759,0,1/14/2018 2:00
2006-Jan-14 04:00:00,50000,-987244.9926,652.7858139,0,1/14/2018 3:00
2006-Jan-14 05:00:00,50000,-987105.0098,661.968791,0,1/14/2018 4:00
2006-Jan-14 06:00:00,50000,-942144.1154,675.4280845,0,1/14/2018 5:00
2006-Jan-14 07:00:00,1981907.632,-995215.7942,741.2952625,6.014078427,1/14/2018 6:00
2006-Jan-14 08:00:00,1620254.532,-988831.298,821.3094377,10.84960041,1/14/2018 7:00
2006-Jan-14 09:00:00,1092678.321,-988851.1072,717.2965585,7.633259746,1/14/2018 8:00
2006-Jan-14 10:00:00,851293.6751,-990746.5034,767.1775766,3.545780417,1/14/2018 9:00
2006-Jan-14 11:00:00,554570.9686,-1017794.749,768.9795732,3.460791893,1/14/2018 10:00
2006-Jan-14 12:00:00,429982.6771,-1121127.263,857.4141103,1.78579776,1/14/2018 11:00
2006-Jan-14 13:00:00,484581.4444,-1279914.244,786.8014809,1.977942297,1/14/2018 12:00
2006-Jan-14 14:00:00,416169.5948,-1405088.827,782.7872644,2.162039649,1/14/2018 13:00
2006-Jan-14 15:00:00,396900.4927,-1479376.969,827.2125642,1.954936121,1/14/2018 14:00
2006-Jan-14 16:00:00,420364.8553,-1469890.325,878.5456203,1.969770206,1/14/2018 15:00
2006-Jan-14 17:00:00,553012.3057,-1444828.862,865.0154002,2.782296103,1/14/2018 16:00
2006-Jan-14 18:00:00,102603.7177,-1376319.715,943.7860227,0.011689124,1/14/2018 17:00
2006-Jan-14 19:00:00,102620.4045,-1014205.748,781.8959828,0,1/14/2018 18:00
2006-Jan-14 20:00:00,102612.5319,-1011335.409,713.1433379,0,1/14/2018 19:00
2006-Jan-14 21:00:00,102614.2325,-1021734.154,780.7297473,0,1/14/2018 20:00
2006-Jan-14 22:00:00,117582.6127,-1017361.864,718.2236392,0,1/14/2018 21:00
2006-Jan-14 23:00:00,87658.65271,-1018820.322,732.9410583,0,1/14/2018 22:00
2006-Jan-15 00:00:00,87492.64097,-1008990.023,815.2306174,0,1/14/2018 23:00
2006-Jan-15 01:00:00,50000,-1014177.26,738.5696006,0,1/15/2018 0:00
2006-Jan-15 02:00:00,50000,-1005072.731,714.9958068,0,1/15/2018 1:00
2006-Jan-15 03:00:00,50000,-1005180.3,739.1814867,0,1/15/2018 2:00
2006-Jan-15 04:00:00,50000,-999888.624,698.3231768,0,1/15/2018 3:00
2006-Jan-15 05:00:00,50000,-1001143.34,723.2958728,0,1/15/2018 4:00
2006-Jan-15 06:00:00,50000,-998129.3884,762.5138866,0,1/15/2018 5:00
2006-Jan-15 07:00:00,102623.2022,-1000811.027,821.2124636,0,1/15/2018 6:00
2006-Jan-15 08:00:00,80043.81341,-945448.804,690.7329728,0,1/15/2018 7:00
2006-Jan-15 09:00:00,80158.9886,-1011475.177,689.865501,0,1/15/2018 8:00
2006-Jan-15 10:00:00,80077.97148,-1000880.382,687.1304523,0,1/15/2018 9:00
2006-Jan-15 11:00:00,80015.10101,-1010773.594,685.0686647,0,1/15/2018 10:00
2006-Jan-15 12:00:00,95147.27018,-1012875.29,835.7705136,0,1/15/2018 11:00
2006-Jan-15 13:00:00,95095.13783,-1024641.007,673.9233898,0,1/15/2018 12:00
2006-Jan-15 14:00:00,117625.1047,-1072483.299,734.1227124,0,1/15/2018 13:00
2006-Jan-15 15:00:00,95191.39484,-1127295.361,713.4813204,0,1/15/2018 14:00
2006-Jan-15 16:00:00,80007.27258,-1023387.331,805.6379612,0,1/15/2018 15:00
2006-Jan-15 17:00:00,80060.29738,-1027387.794,832.6408769,0,1/15/2018 16:00
2006-Jan-15 18:00:00,80128.72771,-1017489.741,822.2263815,0,1/15/2018 17:00
2006-Jan-15 19:00:00,80081.59248,-1013461.553,661.5328543,0,1/15/2018 18:00
2006-Jan-15 20:00:00,80011.32192,-1004446.296,725.2067045,0,1/15/2018 19:00
2006-Jan-15 21:00:00,80044.41221,-1006150.602,766.6282747,0,1/15/2018 20:00
2006-Jan-15 22:00:00,102636.4734,-1002792.532,817.7575161,0,1/15/2018 21:00
2006-Jan-15 23:00:00,80154.56769,-1005172.714,645.3702107,0,1/15/2018 22:00
2006-Jan-16 00:00:00,80078.73133,-998210.2148,669.5344646,0,1/15/2018 23:00
2006-Jan-16 01:00:00,50000,-994316.7284,660.8001265,0,1/16/2018 0:00
2006-Jan-16 02:00:00,50000,-1004390.084,640.4107642,0,1/16/2018 1:00
2006-Jan-16 03:00:00,50000,-1008863.982,721.6006653,0,1/16/2018 2:00
2006-Jan-16 04:00:00,50000,-991142.5444,686.9938286,0,1/16/2018 3:00
2006-Jan-16 05:00:00,50000,-992451.5068,639.2913742,0,1/16/2018 4:00
2006-Jan-16 06:00:00,50000,-946962.5478,658.4470773,0,1/16/2018 5:00
2006-Jan-16 07:00:00,1295185.538,-1119208.23,688.2218413,0,1/16/2018 6:00
2006-Jan-16 08:00:00,1135185.126,-1102884.349,720.3661629,0,1/16/2018 7:00
2006-Jan-16 09:00:00,378751.766,-1228605.638,713.1152896,0,1/16/2018 8:00
2006-Jan-16 10:00:00,353465.4334,-1400925.055,855.5565651,1.070498122,1/16/2018 9:00
2006-Jan-16 11:00:00,352632.4703,-1405783.566,838.9801577,1.277036643,1/16/2018 10:00
2006-Jan-16 12:00:00,405278.5514,-1387724.164,783.4485731,1.99892811,1/16/2018 11:00
2006-Jan-16 13:00:00,485036.7706,-1356006.145,764.9838962,2.084418868,1/16/2018 12:00
2006-Jan-16 14:00:00,456942.3014,-1409219.568,757.7913321,1.673341601,1/16/2018 13:00
2006-Jan-16 15:00:00,305941.6513,-1441391.253,822.8121499,0.889160506,1/16/2018 14:00
2006-Jan-16 16:00:00,298837.3684,-1444758.499,905.6418585,1.031939699,1/16/2018 15:00
2006-Jan-16 17:00:00,383751.913,-1433126.366,804.2681521,1.461720666,1/16/2018 16:00
2006-Jan-16 18:00:00,317153.3652,-1273490.316,721.7933425,1.383752065,1/16/2018 17:00
2006-Jan-16 19:00:00,432634.592,-1210695.431,778.4349113,1.691627169,1/16/2018 18:00
2006-Jan-16 20:00:00,477187.0037,-1179219.265,702.3476673,1.852241625,1/16/2018 19:00
2006-Jan-16 21:00:00,564375.5157,-1158355.988,758.3257615,2.762736853,1/16/2018 20:00
2006-Jan-16 22:00:00,564942.9037,-1156769.288,728.8555749,2.699713401,1/16/2018 21:00
2006-Jan-16 23:00:00,87723.84488,-1077184.749,817.0726178,0,1/16/2018 22:00
2006-Jan-17 00:00:00,87486.90491,-1049980.156,768.7433257,0,1/16/2018 23:00
2006-Jan-17 01:00:00,50000,-1052336.948,671.8621949,0,1/17/2018 0:00
2006-Jan-17 02:00:00,50000,-1020093.874,814.5193519,0,1/17/2018 1:00
2006-Jan-17 03:00:00,50000,-1016776.887,818.8866714,0,1/17/2018 2:00
2006-Jan-17 04:00:00,50000,-1009875.485,820.901942,0,1/17/2018 3:00
2006-Jan-17 05:00:00,50000,-1012589.252,783.5845403,0,1/17/2018 4:00
2006-Jan-17 06:00:00,50000,-950095.3074,665.099477,0,1/17/2018 5:00
2006-Jan-17 07:00:00,1456744.192,-1000764.311,725.2101615,4.16351203,1/17/2018 6:00
2006-Jan-17 08:00:00,1237657.711,-992982.1626,691.8855707,8.04217944,1/17/2018 7:00
2006-Jan-17 09:00:00,518501.2381,-995445.2992,697.8755756,2.429853115,1/17/2018 8:00
2006-Jan-17 10:00:00,442210.5629,-998966.6724,735.5488194,1.70979958,1/17/2018 9:00
2006-Jan-17 11:00:00,403940.4406,-1001482.649,676.2110679,2.100979612,1/17/2018 10:00
2006-Jan-17 12:00:00,428105.6994,-1003059.128,748.618503,2.328494587,1/17/2018 11:00
2006-Jan-17 13:00:00,489319.1807,-1004115.13,693.8838636,2.75405552,1/17/2018 12:00
2006-Jan-17 14:00:00,463352.934,-1005584.115,745.2631457,2.572786528,1/17/2018 13:00
2006-Jan-17 15:00:00,310379.6447,-1006995.956,770.6349547,1.011154687,1/17/2018 14:00
2006-Jan-17 16:00:00,303242.0658,-1009757.507,811.694889,0.974755473,1/17/2018 15:00
2006-Jan-17 17:00:00,390376.9912,-1012071.831,647.5424987,1.674142518,1/17/2018 16:00
2006-Jan-17 18:00:00,465757.8554,-1006582.973,743.1263566,2.437145453,1/17/2018 17:00
2006-Jan-17 19:00:00,700014.1489,-1001294.984,834.7353686,4.148462442,1/17/2018 18:00
2006-Jan-17 20:00:00,838886.152,-998173.6416,639.3405759,5.002069074,1/17/2018 19:00
2006-Jan-17 21:00:00,964167.8366,-1020866.441,824.0714025,4.554901231,1/17/2018 20:00
2006-Jan-17 22:00:00,956215.9062,-1012485.042,703.7997918,4.186534798,1/17/2018 21:00
2006-Jan-17 23:00:00,87501.54525,-993089.866,810.3940491,0.036398652,1/17/2018 22:00
2006-Jan-18 00:00:00,87738.59137,-991823.2996,829.0179983,0,1/17/2018 23:00
2006-Jan-18 01:00:00,50000,-990527.6474,646.6808945,0,1/18/2018 0:00
2006-Jan-18 02:00:00,50000,-989650.7892,809.4539349,0,1/18/2018 1:00
2006-Jan-18 03:00:00,50000,-988267.5258,642.8342564,0,1/18/2018 2:00
2006-Jan-18 04:00:00,50000,-985870.968,695.6197773,0,1/18/2018 3:00
2006-Jan-18 05:00:00,65668.72297,-984954.4314,707.7005792,0,1/18/2018 4:00
2006-Jan-18 06:00:00,50000,-936780.2338,623.3402844,0,1/18/2018 5:00
2006-Jan-18 07:00:00,3180731.417,-991997.5408,652.6877757,17.07840675,1/18/2018 6:00
2006-Jan-18 08:00:00,2204921.211,-988630.6202,620.7529137,14.18827305,1/18/2018 7:00
2006-Jan-18 09:00:00,1470182.255,-993723.997,654.8455046,8.527139522,1/18/2018 8:00
2006-Jan-18 10:00:00,1051123.161,-997840.6772,720.5752184,7.41118898,1/18/2018 9:00
2006-Jan-18 11:00:00,840829.4694,-1000075.676,643.8953588,5.134011951,1/18/2018 10:00
2006-Jan-18 12:00:00,781800.9864,-1001526.774,750.2970497,3.912386589,1/18/2018 11:00
2006-Jan-18 13:00:00,848456.0915,-1002359.853,772.9172916,4.711282394,1/18/2018 12:00
2006-Jan-18 14:00:00,641916.0861,-1003699.974,738.4465938,2.982775706,1/18/2018 13:00
2006-Jan-18 15:00:00,433210.8161,-1008127.761,789.1033587,2.031536347,1/18/2018 14:00
2006-Jan-18 16:00:00,467260.4195,-1014326.417,801.2027278,2.274807957,1/18/2018 15:00
2006-Jan-18 17:00:00,651542.3253,-1016332.995,680.8999684,3.463017452,1/18/2018 16:00
2006-Jan-18 18:00:00,1300182.861,-1010924.478,746.6042041,5.802357239,1/18/2018 17:00
2006-Jan-18 19:00:00,1966152.404,-1053743.459,756.4465539,10.12322364,1/18/2018 18:00
2006-Jan-18 20:00:00,2843230.259,-1074149.185,684.9420398,16.50830995,1/18/2018 19:00
2006-Jan-18 21:00:00,3725538.198,-999077.5176,803.9267068,20.63106313,1/18/2018 20:00
2006-Jan-18 22:00:00,3619768.013,-1128063.766,834.6564085,15.62290469,1/18/2018 21:00
2006-Jan-18 23:00:00,87756.24828,-994603.1826,759.8385507,0.293297883,1/18/2018 22:00
2006-Jan-19 00:00:00,87500.2954,-989625.9064,809.0788475,0,1/18/2018 23:00
2006-Jan-19 01:00:00,50000,-986329.391,750.0029329,0,1/19/2018 0:00
2006-Jan-19 02:00:00,50000,-985135.9346,630.4448976,0,1/19/2018 1:00
2006-Jan-19 03:00:00,50000,-983100.8198,711.7016857,0,1/19/2018 2:00
2006-Jan-19 04:00:00,50000,-981558.6438,771.2367511,0,1/19/2018 3:00
2006-Jan-19 05:00:00,197216.6782,-981797.1346,653.1937519,0,1/19/2018 4:00
2006-Jan-19 06:00:00,2683108.93,-982512.8888,757.2549131,11.69140334,1/19/2018 5:00
2006-Jan-19 07:00:00,4124992.419,-983793.0828,718.4944749,19.51921375,1/19/2018 6:00
2006-Jan-19 08:00:00,3879731.698,-1069099.257,812.7516089,20.41427563,1/19/2018 7:00
2006-Jan-19 09:00:00,2116568.545,-1009047.052,634.0320805,12.83726158,1/19/2018 8:00
2006-Jan-19 10:00:00,984282.603,-1003591.279,640.8836557,7.001173304,1/19/2018 9:00
2006-Jan-19 11:00:00,705847.292,-999809.7958,684.9803204,4.026113438,1/19/2018 10:00
2006-Jan-19 12:00:00,550323.2377,-1001419.598,757.3401267,2.492002976,1/19/2018 11:00
2006-Jan-19 13:00:00,583469.2787,-1002415.509,691.2510804,2.508498144,1/19/2018 12:00
2006-Jan-19 14:00:00,482068.1332,-1003901.823,786.7220123,2.650095384,1/19/2018 13:00
2006-Jan-19 15:00:00,318880.5832,-1007567.699,695.8739936,1.025409809,1/19/2018 14:00
2006-Jan-19 16:00:00,311953.722,-1010641.631,766.6598829,1.052086808,1/19/2018 15:00
2006-Jan-19 17:00:00,399526.2445,-1012720.83,711.1806299,2.123103167,1/19/2018 16:00
2006-Jan-19 18:00:00,723035.6387,-1010100.355,682.0368156,4.213303804,1/19/2018 17:00
2006-Jan-19 19:00:00,1719219.799,-1112787.275,725.8906206,9.360518982,1/19/2018 18:00
2006-Jan-19 20:00:00,2621244.789,-1051922.262,790.5286838,11.23262685,1/19/2018 19:00
2006-Jan-19 21:00:00,2775390.792,-996600.489,750.0333275,16.0062851,1/19/2018 20:00
2006-Jan-19 22:00:00,2995922.232,-995865.7986,647.4826067,12.75268603,1/19/2018 21:00
2006-Jan-19 23:00:00,87608.86466,-994607.4542,640.8204309,0.339430444,1/19/2018 22:00
2006-Jan-20 00:00:00,87645.52028,-990845.6104,797.3152569,0,1/19/2018 23:00
2006-Jan-20 01:00:00,50000,-988273.137,805.5341984,0,1/20/2018 0:00
2006-Jan-20 02:00:00,50000,-986753.2214,749.3202041,0,1/20/2018 1:00
2006-Jan-20 03:00:00,50000,-985043.2784,762.8610536,0,1/20/2018 2:00
2006-Jan-20 04:00:00,50000,-984399.3406,713.6652898,0,1/20/2018 3:00
2006-Jan-20 05:00:00,178988.0889,-984071.961,740.6328478,0,1/20/2018 4:00
2006-Jan-20 06:00:00,50000,-935986.4696,647.7283492,0,1/20/2018 5:00
2006-Jan-20 07:00:00,4047410.766,-991820.6802,642.5457483,22.25483461,1/20/2018 6:00
2006-Jan-20 08:00:00,2997269.147,-989045.1514,654.1741829,20.3066447,1/20/2018 7:00
2006-Jan-20 09:00:00,1738156.129,-994622.0594,808.6693262,9.051974208,1/20/2018 8:00
2006-Jan-20 10:00:00,1356460.148,-998873.5492,707.1806208,7.378155229,1/20/2018 9:00
2006-Jan-20 11:00:00,916854.3444,-1000753.057,770.3505501,3.927280169,1/20/2018 10:00
2006-Jan-20 12:00:00,761455.1067,-1001969.685,812.2504657,4.905385156,1/20/2018 11:00
2006-Jan-20 13:00:00,800050.8876,-1002701.871,807.712368,4.735433697,1/20/2018 12:00
2006-Jan-20 14:00:00,633420.0421,-1003736.992,660.8733314,3.756216001,1/20/2018 13:00
2006-Jan-20 15:00:00,492903.9994,-1005809.033,689.3015209,2.376840655,1/20/2018 14:00
2006-Jan-20 16:00:00,528994.3612,-1007336.036,676.7752509,2.458715466,1/20/2018 15:00
2006-Jan-20 17:00:00,737482.3127,-1007078.963,717.4983881,3.553540515,1/20/2018 16:00
2006-Jan-20 18:00:00,1416381.741,-1003850.578,822.3362358,7.61294574,1/20/2018 17:00
2006-Jan-20 19:00:00,3178491.297,-1000500.28,786.4006109,15.07598522,1/20/2018 18:00
2006-Jan-20 20:00:00,3267069.862,-997356.487,727.400561,16.16463976,1/20/2018 19:00
2006-Jan-20 21:00:00,3502112.46,-995304.8086,739.6910224,18.4010459,1/20/2018 20:00
2006-Jan-20 22:00:00,2221683.509,-1254721.145,765.3844777,12.71094062,1/20/2018 21:00
2006-Jan-20 23:00:00,87667.36944,-992517.5188,725.394896,0.144942578,1/20/2018 22:00
2006-Jan-21 00:00:00,87647.24981,-990546.753,714.184787,0,1/20/2018 23:00
2006-Jan-21 01:00:00,50000,-987829.6542,647.5475296,0,1/21/2018 0:00
2006-Jan-21 02:00:00,50000,-986370.5598,665.987889,0,1/21/2018 1:00
2006-Jan-21 03:00:00,50000,-985036.7624,627.5539381,0,1/21/2018 2:00
2006-Jan-21 04:00:00,50000,-983855.505,745.3997613,0,1/21/2018 3:00
2006-Jan-21 05:00:00,185823.1994,-982747.548,796.1967929,0,1/21/2018 4:00
2006-Jan-21 06:00:00,50000,-934025.311,657.089528,0,1/21/2018 5:00
2006-Jan-21 07:00:00,3927898.464,-990331.5866,748.8532242,20.79623391,1/21/2018 6:00
2006-Jan-21 08:00:00,2384145.737,-985960.0366,706.88004,11.4195905,1/21/2018 7:00
2006-Jan-21 09:00:00,2869704.078,-987373.558,747.3211326,13.93812096,1/21/2018 8:00
2006-Jan-21 10:00:00,2043796.26,-989222.2134,730.7184818,14.56345398,1/21/2018 9:00
2006-Jan-21 11:00:00,1816073.76,-1008606.501,809.5264764,12.03268682,1/21/2018 10:00
2006-Jan-21 12:00:00,1274084.046,-1148633.951,768.6819937,8.825722345,1/21/2018 11:00
2006-Jan-21 13:00:00,1202059.03,-1281913.521,861.5191778,6.612986716,1/21/2018 12:00
2006-Jan-21 14:00:00,1171563.542,-1282357.846,695.042273,5.328596279,1/21/2018 13:00
2006-Jan-21 15:00:00,1543538.291,-1239670.034,881.3166584,10.28060488,1/21/2018 14:00
2006-Jan-21 16:00:00,2880408.226,-988970.885,633.6471928,15.92391636,1/21/2018 15:00
2006-Jan-21 17:00:00,3131961.082,-988419.5128,745.0547387,13.46718911,1/21/2018 16:00
2006-Jan-21 18:00:00,1273830.474,-987539.2704,656.1151734,6.447881876,1/21/2018 17:00
2006-Jan-21 19:00:00,102725.4922,-982781.8682,741.934285,0.095014151,1/21/2018 18:00
2006-Jan-21 20:00:00,102709.7195,-980479.9368,793.3115355,0,1/21/2018 19:00
2006-Jan-21 21:00:00,102708.0343,-979508.429,653.6643014,0,1/21/2018 20:00
2006-Jan-21 22:00:00,117672.9589,-978488.0816,815.8385801,0,1/21/2018 21:00
2006-Jan-21 23:00:00,87757.81745,-976990.1706,706.9596056,0,1/21/2018 22:00
2006-Jan-22 00:00:00,87576.04284,-975449.5264,676.0219637,0,1/21/2018 23:00
2006-Jan-22 01:00:00,75032.78025,-973712.2896,802.8889269,0,1/22/2018 0:00
2006-Jan-22 02:00:00,88053.95559,-971841.1802,808.7534487,0,1/22/2018 1:00
2006-Jan-22 03:00:00,97732.64932,-970262.2044,734.3712158,0,1/22/2018 2:00
2006-Jan-22 04:00:00,121904.5359,-968975.7158,675.0846535,0,1/22/2018 3:00
2006-Jan-22 05:00:00,127130.8662,-967471.4202,712.5574376,0,1/22/2018 4:00
2006-Jan-22 06:00:00,170812.0119,-966060.2164,735.1723027,0,1/22/2018 5:00
2006-Jan-22 07:00:00,215857.4746,-964530.7992,619.7666026,0,1/22/2018 6:00
2006-Jan-22 08:00:00,170829.3044,-912357.5928,758.6470203,0,1/22/2018 7:00
2006-Jan-22 09:00:00,112156.6443,-974084.0164,712.1292337,0,1/22/2018 8:00
2006-Jan-22 10:00:00,107594.4802,-968142.156,735.0137708,0,1/22/2018 9:00
2006-Jan-22 11:00:00,80075.90856,-968448.3496,704.0939799,0,1/22/2018 10:00
2006-Jan-22 12:00:00,98535.38292,-968040.744,617.3517088,0,1/22/2018 11:00
2006-Jan-22 13:00:00,95445.71483,-967597.6444,787.8086547,0,1/22/2018 12:00
2006-Jan-22 14:00:00,117685.6708,-969431.2752,638.4991885,0,1/22/2018 13:00
2006-Jan-22 15:00:00,95259.70472,-975174.0552,690.1002971,0,1/22/2018 14:00
2006-Jan-22 16:00:00,80115.72276,-982469.706,805.7506526,0,1/22/2018 15:00
2006-Jan-22 17:00:00,80217.43084,-989173.4554,700.0791648,0,1/22/2018 16:00
2006-Jan-22 18:00:00,80143.15097,-993086.7744,673.3569765,0,1/22/2018 17:00
2006-Jan-22 19:00:00,106180.6141,-986901.0558,755.0295841,0,1/22/2018 18:00
2006-Jan-22 20:00:00,113681.6183,-980415.135,641.7661972,0,1/22/2018 19:00
2006-Jan-22 21:00:00,135940.5953,-976034.9184,648.3450878,0,1/22/2018 20:00
2006-Jan-22 22:00:00,156298.9681,-972897.544,764.4683835,0,1/22/2018 21:00
2006-Jan-22 23:00:00,154640.1827,-970362.9408,684.6215655,0,1/22/2018 22:00
2006-Jan-23 00:00:00,143778.8645,-968673.9668,642.0608425,0,1/22/2018 23:00
2006-Jan-23 01:00:00,144275.0326,-967412.2794,807.516277,0,1/23/2018 0:00
2006-Jan-23 02:00:00,127338.7107,-966329.7874,791.9795951,0,1/23/2018 1:00
2006-Jan-23 03:00:00,159759.0028,-965415.1204,611.7194909,0,1/23/2018 2:00
2006-Jan-23 04:00:00,170282.1399,-964112.89,686.2330334,0,1/23/2018 3:00
2006-Jan-23 05:00:00,2479664.879,-962690.0346,757.565177,10.05517081,1/23/2018 4:00
2006-Jan-23 06:00:00,3736043.665,-963239.5858,771.723147,15.69598618,1/23/2018 5:00
2006-Jan-23 07:00:00,6112966.622,-966590.6684,746.526514,31.38934408,1/23/2018 6:00
2006-Jan-23 08:00:00,6303453.113,-994308.7252,777.8483301,29.27562692,1/23/2018 7:00
2006-Jan-23 09:00:00,2962335.615,-998683.2914,624.325864,20.95913391,1/23/2018 8:00
2006-Jan-23 10:00:00,1256252.732,-1040807.698,724.5919239,6.551818123,1/23/2018 9:00
2006-Jan-23 11:00:00,784203.5032,-990242.8564,649.5589808,5.16812159,1/23/2018 10:00
2006-Jan-23 12:00:00,617739.4729,-1010817.219,687.6480697,3.654747845,1/23/2018 11:00
2006-Jan-23 13:00:00,727104.6285,-1153794.214,834.7341921,3.668722095,1/23/2018 12:00
2006-Jan-23 14:00:00,491282.0303,-1338822.282,739.4555191,2.32897845,1/23/2018 13:00
2006-Jan-23 15:00:00,329969.2859,-1442513.078,849.9536256,1.464621697,1/23/2018 14:00
2006-Jan-23 16:00:00,321136.5692,-1480865.532,940.7222126,0.980782497,1/23/2018 15:00
2006-Jan-23 17:00:00,407757.1326,-1369236.566,788.2128122,1.500258793,1/23/2018 16:00
2006-Jan-23 18:00:00,597710.4969,-1171661.578,802.2421976,3.695415303,1/23/2018 17:00
2006-Jan-23 19:00:00,1060755.252,-1078094.696,786.8670886,5.635667788,1/23/2018 18:00
2006-Jan-23 20:00:00,1219779.142,-1004375.74,650.6572776,5.807572539,1/23/2018 19:00
2006-Jan-23 21:00:00,1441279.646,-992345.1148,643.9557021,9.878884034,1/23/2018 20:00
2006-Jan-23 22:00:00,1534136.269,-990467.6118,747.4835439,8.187542466,1/23/2018 21:00
2006-Jan-23 23:00:00,87632.87518,-988949.0386,792.6999174,0.098107985,1/23/2018 22:00
2006-Jan-24 00:00:00,87671.86123,-988347.7912,641.0792157,0,1/23/2018 23:00
2006-Jan-24 01:00:00,50000,-988011.7508,633.3479761,0,1/24/2018 0:00
2006-Jan-24 02:00:00,50000,-987774.8062,710.6809902,0,1/24/2018 1:00
2006-Jan-24 03:00:00,50000,-987325.4522,792.3369011,0,1/24/2018 2:00
2006-Jan-24 04:00:00,50000,-986808.4414,814.1510155,0,1/24/2018 3:00
2006-Jan-24 05:00:00,50000,-990598.507,743.5433396,0,1/24/2018 4:00
2006-Jan-24 06:00:00,50000,-943706.3474,639.2501325,0,1/24/2018 5:00
2006-Jan-24 07:00:00,1679933.723,-1078958.1,847.3448431,4.237509443,1/24/2018 6:00
2006-Jan-24 08:00:00,1350531.301,-1093204.286,814.0932431,7.183882928,1/24/2018 7:00
2006-Jan-24 09:00:00,430823.2262,-1158550.508,753.127836,2.06545065,1/24/2018 8:00
2006-Jan-24 10:00:00,349865.0912,-1263359.084,832.6322501,1.674181801,1/24/2018 9:00
2006-Jan-24 11:00:00,344136.5846,-1537434.33,881.2780081,1.156659113,1/24/2018 10:00
2006-Jan-24 12:00:00,404520.5801,-1880849.477,917.4491994,1.358082931,1/24/2018 11:00
2006-Jan-24 13:00:00,479739.1049,-1925790.609,1051.876958,2.806073565,1/24/2018 12:00
2006-Jan-24 14:00:00,457426.2142,-2256268.32,1045.421082,1.897498298,1/24/2018 13:00
2006-Jan-24 15:00:00,306422.8446,-2420050.146,1115.391948,0.883905658,1/24/2018 14:00
